(1.2761796875, 1.232234375)
(1.22246875, 1.173640625)
(1.163875, 1.1199296875)
(1.12237109375, 1.07354296875)
(1.05889453125, 1.01983203125)
(1.017390625, 0.97588671875)
(0.978328125, 0.92217578125)
(0.93682421875, 0.88311328125)
(0.8855546875, 0.83916796875)
(0.83428515625, 0.78545703125)
(0.79522265625, 0.74639453125)
(0.743953125, 0.70244921875)
(0.71221484375, 0.67803515625)
(0.6707109375, 0.63408984375)
(0.6316484375, 0.6023515625)
