(0.59746875, 0.59746875)
(0.59014453125, 0.6023515625)
(0.59502734375, 0.59746875)
(0.59014453125, 0.5925859375)
(0.5925859375, 0.59991015625)
(0.6023515625, 0.6023515625)
(0.59991015625, 0.59991015625)
(0.6023515625, 0.59746875)
(0.60479296875, 0.59991015625)
(0.5925859375, 0.59746875)
(0.59502734375, 0.60479296875)
(0.59991015625, 0.6023515625)
(0.6023515625, 0.60479296875)
(0.59502734375, 0.5925859375)
(0.59991015625, 0.59991015625)
